Transaction_ID,Date,Region,City,Product,Channel,Units_Sold,Unit_Price ,Revenue ,Cost_per_Unit ,Total_Cost ,Profit
T01879,01-03-2024,Upper Franconia,Augsburg,Coca-Cola,Club/Bar,14662,0.91,13302.36,0.68,9950.51,3351.85
T01880,01-03-2024,Upper Franconia,Augsburg,Coca-Cola,Online,15784,1.01,15913.52,0.66,10463.89,5449.63
T01881,01-03-2024,Upper Franconia,Augsburg,Pepsi,Retail,15197,1.12,17034.52,0.64,9659.94,7374.57
T01882,01-03-2024,Upper Franconia,Augsburg,Pepsi,Supermarket,13158,0.87,11509.21,0.52,6888.88,4620.33
T01883,01-03-2024,Upper Franconia,Augsburg,Pepsi,Club/Bar,18810,0.97,18301.11,0.61,11525.82,6775.28
T01884,01-03-2024,Upper Franconia,Augsburg,Pepsi,Online,10814,0.83,8955.88,0.66,7141.68,1814.2
T01885,01-03-2024,Swabia,Regensburg,Club-Mate,Retail,2548,1.48,3760.55,0.96,2437.59,1322.96
T01886,01-03-2024,Swabia,Regensburg,Club-Mate,Supermarket,5041,1.37,6888.46,0.89,4487.47,2400.99
T01887,01-03-2024,Swabia,Regensburg,Club-Mate,Club/Bar,2878,1.46,4190.06,0.8,2313.98,1876.08
T01888,01-03-2024,Swabia,Regensburg,Club-Mate,Online,6421,1.37,8777.71,0.94,6045.89,2731.82
T01889,01-03-2024,Swabia,Regensburg,Coca-Cola,Retail,14266,0.91,12976.28,0.61,8688.34,4287.94
T01890,01-03-2024,Swabia,Regensburg,Coca-Cola,Supermarket,12039,1.15,13887.72,0.65,7793.18,6094.55
T01891,01-03-2024,Swabia,Regensburg,Coca-Cola,Club/Bar,18923,0.96,18118.51,0.63,11941.64,6176.88
T01892,01-03-2024,Swabia,Regensburg,Coca-Cola,Online,9852,0.85,8369.4,0.53,5223.05,3146.35
T01893,01-03-2024,Swabia,Regensburg,Pepsi,Retail,13690,0.9,12324.6,0.68,9302.9,3021.71
T01894,01-03-2024,Swabia,Regensburg,Pepsi,Supermarket,10945,1.19,12978.9,0.62,6799,6179.9
T01895,01-03-2024,Swabia,Regensburg,Pepsi,Club/Bar,15086,1.17,17656.35,0.59,8919.69,8736.66
T01896,01-03-2024,Swabia,Regensburg,Pepsi,Online,9923,0.83,8228.88,0.6,5921.07,2307.81
T01897,01-03-2024,Swabia,Würzburg,Club-Mate,Retail,5377,1.22,6572.05,0.97,5197.81,1374.23
T01898,01-03-2024,Swabia,Würzburg,Club-Mate,Supermarket,4674,1.33,6215.51,0.9,4225.64,1989.87
T01899,01-03-2024,Swabia,Würzburg,Club-Mate,Club/Bar,5115,1.41,7218.47,0.92,4725.32,2493.15
T01900,01-03-2024,Swabia,Würzburg,Club-Mate,Online,4501,1.27,5729.01,0.93,4191.69,1537.31
T01901,01-03-2024,Swabia,Würzburg,Coca-Cola,Retail,8423,0.9,7592.39,0.62,5181.59,2410.81
T01902,01-03-2024,Swabia,Würzburg,Coca-Cola,Supermarket,14322,1.16,16580.5,0.57,8120.66,8459.84
T01903,01-03-2024,Swabia,Würzburg,Coca-Cola,Club/Bar,16198,1.13,18366.98,0.59,9543.24,8823.74
T01904,01-03-2024,Swabia,Würzburg,Coca-Cola,Online,18420,0.88,16127.56,0.69,12797.48,3330.08
T01905,01-03-2024,Swabia,Würzburg,Pepsi,Retail,16390,1.12,18383.79,0.64,10537.09,7846.7
T01906,01-03-2024,Swabia,Würzburg,Pepsi,Supermarket,15985,0.89,14170.57,0.58,9297.75,4872.82
T01907,01-03-2024,Swabia,Würzburg,Pepsi,Club/Bar,11042,1.03,11371.83,0.65,7204.07,4167.76
T01908,01-03-2024,Swabia,Würzburg,Pepsi,Online,17625,1.1,19324.25,0.63,11079.97,8244.28
T01909,01-03-2024,Franconia,Ingolstadt,Club-Mate,Retail,6493,1.39,9054.96,0.87,5619.47,3435.49
T01910,01-03-2024,Franconia,Ingolstadt,Club-Mate,Supermarket,3476,1.46,5088.88,0.82,2843.89,2244.99
T01911,01-03-2024,Franconia,Ingolstadt,Club-Mate,Club/Bar,2915,1.46,4261.02,0.89,2586.06,1674.96
T01912,01-03-2024,Franconia,Ingolstadt,Club-Mate,Online,4399,1.28,5633.95,0.86,3779.67,1854.28
T01913,01-03-2024,Franconia,Ingolstadt,Coca-Cola,Retail,11150,0.91,10120.35,0.65,7200.18,2920.17
T01914,01-03-2024,Franconia,Ingolstadt,Coca-Cola,Supermarket,13740,1.12,15337.67,0.5,6934.34,8403.33
T01915,01-03-2024,Franconia,Ingolstadt,Coca-Cola,Club/Bar,12456,1.14,14164.91,0.52,6453.25,7711.65
T01916,01-03-2024,Franconia,Ingolstadt,Coca-Cola,Online,18620,0.89,16574.24,0.54,10078.29,6495.95
T01917,01-03-2024,Franconia,Ingolstadt,Pepsi,Retail,18497,0.91,16796.55,0.7,12897.98,3898.57
T01918,01-03-2024,Franconia,Ingolstadt,Pepsi,Supermarket,19775,1.17,23126.86,0.61,11993.27,11133.59
T01919,01-03-2024,Franconia,Ingolstadt,Pepsi,Club/Bar,14584,0.94,13754.05,0.5,7295.61,6458.44
T01920,01-03-2024,Franconia,Ingolstadt,Pepsi,Online,10067,0.9,9014.57,0.61,6163.62,2850.96
T01921,01-03-2024,Upper Franconia,Erlangen,Club-Mate,Retail,4786,1.48,7103.15,0.87,4172.96,2930.19
T01922,01-03-2024,Upper Franconia,Erlangen,Club-Mate,Supermarket,6365,1.48,9407.45,0.87,5548.75,3858.7
T01923,01-03-2024,Upper Franconia,Erlangen,Club-Mate,Club/Bar,2911,1.3,3775.85,0.89,2587.23,1188.62
T01924,01-03-2024,Upper Franconia,Erlangen,Club-Mate,Online,2651,1.49,3945.51,0.89,2365.68,1579.83
T01925,01-03-2024,Upper Franconia,Erlangen,Coca-Cola,Retail,17985,0.97,17369.3,0.7,12543.13,4826.16
T01926,01-03-2024,Upper Franconia,Erlangen,Coca-Cola,Supermarket,17079,0.99,16925.89,0.56,9541.83,7384.05
T01927,01-03-2024,Upper Franconia,Erlangen,Coca-Cola,Club/Bar,19870,0.8,15904.04,0.53,10490.86,5413.18
T01928,01-03-2024,Upper Franconia,Erlangen,Coca-Cola,Online,17150,0.89,15200.1,0.56,9570.29,5629.81
T01929,01-03-2024,Upper Franconia,Erlangen,Pepsi,Retail,10259,1.19,12196.61,0.66,6744.13,5452.48
T01930,01-03-2024,Upper Franconia,Erlangen,Pepsi,Supermarket,8891,1.13,10058.33,0.69,6128.7,3929.63
T01931,01-03-2024,Upper Franconia,Erlangen,Pepsi,Club/Bar,13748,1.01,13937.01,0.53,7319.61,6617.4
T01932,01-03-2024,Upper Franconia,Erlangen,Pepsi,Online,16066,0.92,14727.81,0.54,8732.11,5995.69
T01933,01-03-2024,Upper Franconia,Bayreuth,Club-Mate,Retail,6605,1.31,8655.11,0.93,6110.13,2544.99
T01934,01-03-2024,Upper Franconia,Bayreuth,Club-Mate,Supermarket,6166,1.33,8197.35,0.98,6033.23,2164.13
T01935,01-03-2024,Upper Franconia,Bayreuth,Club-Mate,Club/Bar,2505,1.36,3411.96,0.89,2233.55,1178.41
T01936,01-03-2024,Upper Franconia,Bayreuth,Club-Mate,Online,6855,1.46,10039.86,0.88,6006.46,4033.4
T01937,01-03-2024,Upper Franconia,Bayreuth,Coca-Cola,Retail,18650,1.17,21903.27,0.59,11060.39,10842.88
T01938,01-03-2024,Upper Franconia,Bayreuth,Coca-Cola,Supermarket,15837,1.2,18949.21,0.57,9009.48,9939.72
T01939,01-03-2024,Upper Franconia,Bayreuth,Coca-Cola,Club/Bar,18652,1.15,21447.33,0.6,11172.47,10274.86
T01940,01-03-2024,Upper Franconia,Bayreuth,Coca-Cola,Online,8981,1.02,9130.9,0.56,5009.97,4120.93
T01941,01-03-2024,Upper Franconia,Bayreuth,Pepsi,Retail,15483,1.07,16525.88,0.57,8867.8,7658.08
T01942,01-03-2024,Upper Franconia,Bayreuth,Pepsi,Supermarket,10451,1.14,11963.52,0.65,6770.49,5193.03
T01943,01-03-2024,Upper Franconia,Bayreuth,Pepsi,Club/Bar,12471,0.87,10827.92,0.57,7169.45,3658.47
T01944,01-03-2024,Upper Franconia,Bayreuth,Pepsi,Online,18967,1.02,19358.15,0.64,12161.5,7196.64
T01945,01-03-2024,Upper Bavaria,Bamberg,Club-Mate,Retail,6319,1.28,8091.76,0.96,6057.78,2033.98
T01946,01-03-2024,Upper Bavaria,Bamberg,Club-Mate,Supermarket,5452,1.35,7363.88,0.81,4436.5,2927.38
T01947,01-03-2024,Upper Bavaria,Bamberg,Club-Mate,Club/Bar,6098,1.39,8487.93,0.98,5992.38,2495.54
T01948,01-03-2024,Upper Bavaria,Bamberg,Club-Mate,Online,6310,1.4,8805.79,0.91,5746.53,3059.25
T01949,01-03-2024,Upper Bavaria,Bamberg,Coca-Cola,Retail,11028,0.87,9590.99,0.66,7231.88,2359.11
T01950,01-03-2024,Upper Bavaria,Bamberg,Coca-Cola,Supermarket,9591,1.12,10774.3,0.51,4915.46,5858.84
T01951,01-03-2024,Upper Bavaria,Bamberg,Coca-Cola,Club/Bar,9496,1.07,10128.95,0.52,4902.96,5225.99
T01952,01-03-2024,Upper Bavaria,Bamberg,Coca-Cola,Online,16766,0.96,16178.85,0.59,9890.97,6287.88
T01953,01-03-2024,Upper Bavaria,Bamberg,Pepsi,Retail,15832,0.95,14983.18,0.64,10166.93,4816.25
T01954,01-03-2024,Upper Bavaria,Bamberg,Pepsi,Supermarket,14052,1.03,14427.09,0.64,9045.69,5381.4
T01955,01-03-2024,Upper Bavaria,Bamberg,Pepsi,Club/Bar,10179,0.91,9284.92,0.52,5302.44,3982.47
T01956,01-03-2024,Upper Bavaria,Bamberg,Pepsi,Online,16542,1.13,18711.28,0.69,11430.33,7280.95
T01957,01-03-2024,Lower Franconia,Passau,Club-Mate,Retail,2500,1.43,3570.68,0.87,2178.82,1391.85
T01958,01-03-2024,Lower Franconia,Passau,Club-Mate,Supermarket,3565,1.33,4729.16,0.82,2936.77,1792.39
T01959,01-03-2024,Lower Franconia,Passau,Club-Mate,Club/Bar,5114,1.45,7431.44,0.92,4713.12,2718.33
T01960,01-03-2024,Lower Franconia,Passau,Club-Mate,Online,3950,1.38,5449,0.93,3656.73,1792.27
T01961,01-03-2024,Lower Franconia,Passau,Coca-Cola,Retail,15262,0.91,13825.01,0.66,10069.24,3755.77
T01962,01-03-2024,Lower Franconia,Passau,Coca-Cola,Supermarket,15082,0.8,12115.04,0.6,9121.85,2993.18
T01963,01-03-2024,Lower Franconia,Passau,Coca-Cola,Club/Bar,15664,1.02,15902.15,0.51,8021.23,7880.91
T01964,01-03-2024,Lower Franconia,Passau,Coca-Cola,Online,12376,1.15,14267.81,0.52,6448,7819.81
T01965,01-03-2024,Lower Franconia,Passau,Pepsi,Retail,11365,0.83,9478.57,0.6,6803.46,2675.11
T01966,01-03-2024,Lower Franconia,Passau,Pepsi,Supermarket,16914,1.08,18297.64,0.6,10218.65,8078.99
T01967,01-03-2024,Lower Franconia,Passau,Pepsi,Club/Bar,13390,1.03,13812.12,0.57,7678.62,6133.5
T01968,01-03-2024,Lower Franconia,Passau,Pepsi,Online,13598,0.82,11099.02,0.56,7554.34,3544.67
T01969,01-03-2024,Franconia,Rosenheim,Club-Mate,Retail,5153,1.4,7225.73,0.84,4338.77,2886.96
T01970,01-03-2024,Franconia,Rosenheim,Club-Mate,Supermarket,4494,1.29,5792.36,1,4480.79,1311.58
T01971,01-03-2024,Franconia,Rosenheim,Club-Mate,Club/Bar,2976,1.31,3897.81,0.81,2412.07,1485.74
T01972,01-03-2024,Franconia,Rosenheim,Club-Mate,Online,5797,1.24,7212.18,0.96,5577.89,1634.3
T01973,01-03-2024,Franconia,Rosenheim,Coca-Cola,Retail,17756,1,17683.71,0.57,10183.32,7500.39
T01974,01-03-2024,Franconia,Rosenheim,Coca-Cola,Supermarket,13303,0.92,12285.62,0.67,8949.66,3335.96
T01975,01-03-2024,Franconia,Rosenheim,Coca-Cola,Club/Bar,12963,1.05,13597.81,0.65,8412.09,5185.72
T01976,01-03-2024,Franconia,Rosenheim,Coca-Cola,Online,14970,1.07,16036.04,0.59,8836.65,7199.39
T01977,01-03-2024,Franconia,Rosenheim,Pepsi,Retail,12038,1.2,14406.31,0.61,7343.14,7063.17
T01978,01-03-2024,Franconia,Rosenheim,Pepsi,Supermarket,18513,1.08,19983.44,0.67,12377.74,7605.7
T01979,01-03-2024,Franconia,Rosenheim,Pepsi,Club/Bar,12062,1.03,12421.6,0.69,8352.02,4069.58
T01980,01-03-2024,Franconia,Rosenheim,Pepsi,Online,8760,0.89,7814.59,0.53,4636.19,3178.4
T01981,01-04-2024,Franconia,Munich,Club-Mate,Retail,4060,1.29,5250.63,0.91,3709.78,1540.85
T01982,01-04-2024,Franconia,Munich,Club-Mate,Supermarket,2805,1.43,4002.88,0.83,2342.05,1660.83
T01983,01-04-2024,Franconia,Munich,Club-Mate,Club/Bar,6501,1.45,9449.37,0.96,6208.64,3240.72
T01984,01-04-2024,Franconia,Munich,Club-Mate,Online,6816,1.49,10140.43,0.81,5530.97,4609.45
T01985,01-04-2024,Franconia,Munich,Coca-Cola,Retail,14040,0.95,13375.38,0.63,8780.6,4594.78
T01986,01-04-2024,Franconia,Munich,Coca-Cola,Supermarket,10762,0.92,9873.61,0.59,6339.86,3533.75
T01987,01-04-2024,Franconia,Munich,Coca-Cola,Club/Bar,11975,1.17,14043.45,0.6,7220.55,6822.9
T01988,01-04-2024,Franconia,Munich,Coca-Cola,Online,9068,0.93,8448.71,0.61,5515.9,2932.81
T01989,01-04-2024,Franconia,Munich,Pepsi,Retail,14673,0.84,12306.26,0.63,9302.81,3003.45
T01990,01-04-2024,Franconia,Munich,Pepsi,Supermarket,18234,1.19,21623.78,0.57,10428.21,11195.57
T01991,01-04-2024,Franconia,Munich,Pepsi,Club/Bar,11386,0.94,10752.1,0.66,7534.08,3218.03
T01992,01-04-2024,Franconia,Munich,Pepsi,Online,12037,1,12042.86,0.53,6387.02,5655.84
T01993,01-04-2024,Swabia,Nuremberg,Club-Mate,Retail,3748,1.28,4780.23,0.85,3176.21,1604.03
T01994,01-04-2024,Swabia,Nuremberg,Club-Mate,Supermarket,5242,1.48,7742.93,0.83,4340.2,3402.73
T01995,01-04-2024,Swabia,Nuremberg,Club-Mate,Club/Bar,3739,1.34,5006.35,0.81,3028.93,1977.42
T01996,01-04-2024,Swabia,Nuremberg,Club-Mate,Online,2584,1.31,3390.54,0.88,2275.18,1115.36
T01997,01-04-2024,Swabia,Nuremberg,Coca-Cola,Retail,8446,1.16,9837.79,0.57,4816.23,5021.56
T01998,01-04-2024,Swabia,Nuremberg,Coca-Cola,Supermarket,10536,1.12,11782.33,0.52,5524.81,6257.52
T01999,01-04-2024,Swabia,Nuremberg,Coca-Cola,Club/Bar,9027,1.03,9253.06,0.58,5199.18,4053.88
T02000,01-04-2024,Swabia,Nuremberg,Coca-Cola,Online,11407,0.99,11247.15,0.51,5802.26,5444.89
T02001,01-04-2024,Swabia,Nuremberg,Pepsi,Retail,14155,0.81,11498.98,0.66,9379.36,2119.63
T02002,01-04-2024,Swabia,Nuremberg,Pepsi,Supermarket,8688,1.16,10041.98,0.61,5341.61,4700.38
T02003,01-04-2024,Swabia,Nuremberg,Pepsi,Club/Bar,10482,1.09,11422.81,0.69,7244.79,4178.01
T02004,01-04-2024,Swabia,Nuremberg,Pepsi,Online,11029,1.08,11952.53,0.67,7353.56,4598.97
T02005,01-04-2024,Upper Bavaria,Augsburg,Club-Mate,Retail,6727,1.38,9257.52,0.89,5970.57,3286.95
T02006,01-04-2024,Upper Bavaria,Augsburg,Club-Mate,Supermarket,3538,1.37,4856.66,0.82,2906.35,1950.31
T02007,01-04-2024,Upper Bavaria,Augsburg,Club-Mate,Club/Bar,4699,1.49,6979.58,0.95,4471.45,2508.13
T02008,01-04-2024,Upper Bavaria,Augsburg,Club-Mate,Online,2194,1.31,2882.57,0.87,1916.58,965.99
T02009,01-04-2024,Upper Bavaria,Augsburg,Coca-Cola,Retail,16486,0.85,13941.26,0.66,10904.82,3036.43
T02010,01-04-2024,Upper Bavaria,Augsburg,Coca-Cola,Supermarket,19407,0.94,18293.36,0.68,13290.23,5003.13
T02011,01-04-2024,Upper Bavaria,Augsburg,Coca-Cola,Club/Bar,15541,1.07,16615.6,0.51,7943.63,8671.97
T02012,01-04-2024,Upper Bavaria,Augsburg,Coca-Cola,Online,14806,1.07,15807.37,0.58,8533.73,7273.64
T02013,01-04-2024,Upper Bavaria,Augsburg,Pepsi,Retail,19639,1.07,21065.73,0.61,11916.87,9148.86
T02014,01-04-2024,Upper Bavaria,Augsburg,Pepsi,Supermarket,14215,1.2,16999.81,0.62,8814.38,8185.43
T02015,01-04-2024,Upper Bavaria,Augsburg,Pepsi,Club/Bar,16932,1.06,17973.03,0.58,9779.07,8193.96
T02016,01-04-2024,Upper Bavaria,Augsburg,Pepsi,Online,14580,1.19,17406.67,0.68,9930.57,7476.1
T02017,01-04-2024,Franconia,Regensburg,Club-Mate,Retail,6097,1.22,7456.95,0.9,5499.24,1957.7
T02018,01-04-2024,Franconia,Regensburg,Club-Mate,Supermarket,5931,1.44,8568.16,0.9,5319.66,3248.51
T02019,01-04-2024,Franconia,Regensburg,Club-Mate,Club/Bar,6646,1.22,8100.32,0.9,6009.58,2090.74
T02020,01-04-2024,Franconia,Regensburg,Club-Mate,Online,3354,1.48,4960.77,0.95,3176.86,1783.91
T02021,01-04-2024,Franconia,Regensburg,Coca-Cola,Retail,12635,0.85,10744.52,0.51,6457.17,4287.35
T02022,01-04-2024,Franconia,Regensburg,Coca-Cola,Supermarket,8194,1,8225.46,0.65,5332.88,2892.58
T02023,01-04-2024,Franconia,Regensburg,Coca-Cola,Club/Bar,14090,1.15,16172.6,0.6,8474.51,7698.1
T02024,01-04-2024,Franconia,Regensburg,Coca-Cola,Online,13154,0.83,10920.84,0.53,7020.29,3900.55
T02025,01-04-2024,Franconia,Regensburg,Pepsi,Retail,19378,0.85,16398.25,0.53,10294.4,6103.85
T02026,01-04-2024,Franconia,Regensburg,Pepsi,Supermarket,11352,1.18,13382.37,0.65,7348,6034.37
T02027,01-04-2024,Franconia,Regensburg,Pepsi,Club/Bar,19823,0.97,19234.72,0.57,11239.83,7994.89
T02028,01-04-2024,Franconia,Regensburg,Pepsi,Online,11864,1.01,11970.61,0.62,7330.3,4640.32
T02029,01-04-2024,Franconia,Würzburg,Club-Mate,Retail,4774,1.32,6302.56,0.89,4262.82,2039.73
T02030,01-04-2024,Franconia,Würzburg,Club-Mate,Supermarket,3559,1.21,4302.7,0.91,3229.17,1073.53
T02031,01-04-2024,Franconia,Würzburg,Club-Mate,Club/Bar,3811,1.35,5145.26,0.97,3699.2,1446.07
T02032,01-04-2024,Franconia,Würzburg,Club-Mate,Online,2583,1.4,3610.8,0.86,2229.71,1381.09
T02033,01-04-2024,Franconia,Würzburg,Coca-Cola,Retail,9422,0.86,8129.55,0.57,5388.35,2741.2
T02034,01-04-2024,Franconia,Würzburg,Coca-Cola,Supermarket,10136,0.9,9073.26,0.69,6956,2117.26
T02035,01-04-2024,Franconia,Würzburg,Coca-Cola,Club/Bar,18089,0.8,14534.22,0.65,11767.78,2766.44
T02036,01-04-2024,Franconia,Würzburg,Coca-Cola,Online,11351,0.96,10843.26,0.64,7210.52,3632.74
T02037,01-04-2024,Franconia,Würzburg,Pepsi,Retail,16025,0.94,15128.38,0.56,8941.68,6186.7
T02038,01-04-2024,Franconia,Würzburg,Pepsi,Supermarket,11863,0.91,10799.73,0.64,7536.79,3262.94
T02039,01-04-2024,Franconia,Würzburg,Pepsi,Club/Bar,13570,0.99,13396.7,0.57,7760.92,5635.78
T02040,01-04-2024,Franconia,Würzburg,Pepsi,Online,18165,1.01,18435.78,0.64,11630.92,6804.86
T02041,01-04-2024,Swabia,Ingolstadt,Club-Mate,Retail,4529,1.43,6471.1,0.9,4059.85,2411.25
T02042,01-04-2024,Swabia,Ingolstadt,Club-Mate,Supermarket,5544,1.28,7101.96,0.82,4525,2576.96
T02043,01-04-2024,Swabia,Ingolstadt,Club-Mate,Club/Bar,3510,1.31,4591.68,0.8,2811.45,1780.22
T02044,01-04-2024,Swabia,Ingolstadt,Club-Mate,Online,2732,1.21,3295.18,0.88,2401.62,893.56
T02045,01-04-2024,Swabia,Ingolstadt,Coca-Cola,Retail,15921,0.83,13172.72,0.63,10095.13,3077.59
T02046,01-04-2024,Swabia,Ingolstadt,Coca-Cola,Supermarket,19503,1.1,21435.83,0.61,11912.1,9523.73
T02047,01-04-2024,Swabia,Ingolstadt,Coca-Cola,Club/Bar,15372,1.01,15580.57,0.55,8383.93,7196.63
T02048,01-04-2024,Swabia,Ingolstadt,Coca-Cola,Online,17053,1.09,18503.87,0.66,11298.2,7205.67
T02049,01-04-2024,Swabia,Ingolstadt,Pepsi,Retail,16499,0.83,13662.69,0.58,9617.02,4045.66
T02050,01-04-2024,Swabia,Ingolstadt,Pepsi,Supermarket,11914,0.95,11313.76,0.53,6323.2,4990.56
T02051,01-04-2024,Swabia,Ingolstadt,Pepsi,Club/Bar,12250,1.1,13526.76,0.51,6283.13,7243.62
T02052,01-04-2024,Swabia,Ingolstadt,Pepsi,Online,19932,0.85,16855.1,0.56,11219.04,5636.06
T02053,01-04-2024,Lower Bavaria,Erlangen,Club-Mate,Retail,2068,1.31,2707.31,0.92,1899.34,807.97
T02054,01-04-2024,Lower Bavaria,Erlangen,Club-Mate,Supermarket,3936,1.25,4912.83,0.81,3170.26,1742.57
T02055,01-04-2024,Lower Bavaria,Erlangen,Club-Mate,Club/Bar,2177,1.37,2991.54,0.94,2047.81,943.73
T02056,01-04-2024,Lower Bavaria,Erlangen,Club-Mate,Online,4965,1.48,7344.97,0.96,4786.4,2558.58
T02057,01-04-2024,Lower Bavaria,Erlangen,Coca-Cola,Retail,18200,1.05,19139.58,0.64,11734.68,7404.9
T02058,01-04-2024,Lower Bavaria,Erlangen,Coca-Cola,Supermarket,14780,0.91,13452.96,0.54,7977.24,5475.72
T02059,01-04-2024,Lower Bavaria,Erlangen,Coca-Cola,Club/Bar,15793,1.14,18023.41,0.57,9059.21,8964.2
T02060,01-04-2024,Lower Bavaria,Erlangen,Coca-Cola,Online,11169,0.97,10781.45,0.7,7765.11,3016.34
T02061,01-04-2024,Lower Bavaria,Erlangen,Pepsi,Retail,8515,1.01,8625.74,0.65,5520.2,3105.54
T02062,01-04-2024,Lower Bavaria,Erlangen,Pepsi,Supermarket,14676,0.89,13004.04,0.62,9124.42,3879.62
T02063,01-04-2024,Lower Bavaria,Erlangen,Pepsi,Club/Bar,16150,0.89,14414.61,0.62,9960.48,4454.13
T02064,01-04-2024,Lower Bavaria,Erlangen,Pepsi,Online,10333,1,10314.39,0.66,6827.6,3486.8
T02065,01-04-2024,Upper Bavaria,Bayreuth,Club-Mate,Retail,4168,1.21,5051.89,0.92,3834.11,1217.79
T02066,01-04-2024,Upper Bavaria,Bayreuth,Club-Mate,Supermarket,5381,1.37,7372.52,0.96,5156.03,2216.49
T02067,01-04-2024,Upper Bavaria,Bayreuth,Club-Mate,Club/Bar,4773,1.41,6709.96,0.99,4728.01,1981.95
T02068,01-04-2024,Upper Bavaria,Bayreuth,Club-Mate,Online,3432,1.28,4388.88,0.91,3119.19,1269.69
T02069,01-04-2024,Upper Bavaria,Bayreuth,Coca-Cola,Retail,8199,1.14,9357.42,0.6,4933.19,4424.23
T02070,01-04-2024,Upper Bavaria,Bayreuth,Coca-Cola,Supermarket,14226,0.85,12126.3,0.55,7839.08,4287.22
T02071,01-04-2024,Upper Bavaria,Bayreuth,Coca-Cola,Club/Bar,15834,1.02,16120.52,0.68,10841.9,5278.63
T02072,01-04-2024,Upper Bavaria,Bayreuth,Coca-Cola,Online,11420,0.92,10499.31,0.61,6924.37,3574.94
T02073,01-04-2024,Upper Bavaria,Bayreuth,Pepsi,Retail,11046,1.04,11446.08,0.56,6131.74,5314.34
T02074,01-04-2024,Upper Bavaria,Bayreuth,Pepsi,Supermarket,17528,0.97,16983.39,0.66,11579.6,5403.79
T02075,01-04-2024,Upper Bavaria,Bayreuth,Pepsi,Club/Bar,10078,0.92,9298.8,0.52,5222.55,4076.26
T02076,01-04-2024,Upper Bavaria,Bayreuth,Pepsi,Online,13425,1,13389.56,0.55,7421.6,5967.96
T02077,01-04-2024,Upper Bavaria,Bamberg,Club-Mate,Retail,2693,1.45,3893.21,0.85,2278.74,1614.46
T02078,01-04-2024,Upper Bavaria,Bamberg,Club-Mate,Supermarket,2316,1.47,3403.25,0.92,2124.31,1278.94
T02079,01-04-2024,Upper Bavaria,Bamberg,Club-Mate,Club/Bar,4424,1.37,6081.92,0.81,3602.49,2479.43
T02080,01-04-2024,Upper Bavaria,Bamberg,Club-Mate,Online,5886,1.3,7676.09,0.82,4817.48,2858.61
T02081,01-04-2024,Upper Bavaria,Bamberg,Coca-Cola,Retail,8353,0.8,6717.12,0.56,4716.38,2000.74
T02082,01-04-2024,Upper Bavaria,Bamberg,Coca-Cola,Supermarket,15920,0.91,14445.28,0.58,9248.88,5196.4
T02083,01-04-2024,Upper Bavaria,Bamberg,Coca-Cola,Club/Bar,14751,0.84,12438.11,0.57,8392.22,4045.89
T02084,01-04-2024,Upper Bavaria,Bamberg,Coca-Cola,Online,17425,1.14,19923.8,0.54,9344.37,10579.43
T02085,01-04-2024,Upper Bavaria,Bamberg,Pepsi,Retail,19895,0.86,17123.22,0.52,10251.23,6871.99
T02086,01-04-2024,Upper Bavaria,Bamberg,Pepsi,Supermarket,8492,0.93,7885.8,0.59,5034.56,2851.24
T02087,01-04-2024,Upper Bavaria,Bamberg,Pepsi,Club/Bar,11948,0.89,10650.78,0.51,6061.39,4589.38
T02088,01-04-2024,Upper Bavaria,Bamberg,Pepsi,Online,19396,1.14,22189.62,0.63,12189.03,10000.58
T02089,01-04-2024,Upper Franconia,Passau,Club-Mate,Retail,5545,1.47,8155.16,0.94,5226.46,2928.7
T02090,01-04-2024,Upper Franconia,Passau,Club-Mate,Supermarket,3582,1.39,4966.61,0.92,3298.05,1668.56
T02091,01-04-2024,Upper Franconia,Passau,Club-Mate,Club/Bar,5605,1.33,7438.68,0.91,5124.37,2314.31
T02092,01-04-2024,Upper Franconia,Passau,Club-Mate,Online,4424,1.35,5984.17,0.87,3848.1,2136.07
T02093,01-04-2024,Upper Franconia,Passau,Coca-Cola,Retail,17674,1.2,21124.75,0.65,11462.19,9662.55
T02094,01-04-2024,Upper Franconia,Passau,Coca-Cola,Supermarket,19742,1.03,20325.21,0.64,12631.3,7693.9
T02095,01-04-2024,Upper Franconia,Passau,Coca-Cola,Club/Bar,18882,0.87,16397.11,0.65,12191.65,4205.46
T02096,01-04-2024,Upper Franconia,Passau,Coca-Cola,Online,19639,0.82,16131.6,0.65,12838.41,3293.19
T02097,01-04-2024,Upper Franconia,Passau,Pepsi,Retail,9527,0.81,7688.15,0.52,4914.56,2773.59
T02098,01-04-2024,Upper Franconia,Passau,Pepsi,Supermarket,15418,1.05,16157.63,0.56,8593.63,7564
T02099,01-04-2024,Upper Franconia,Passau,Pepsi,Club/Bar,16678,1.15,19154.44,0.51,8587.7,10566.74
T02100,01-04-2024,Upper Franconia,Passau,Pepsi,Online,16275,0.92,14911.51,0.66,10690.39,4221.12
T02101,01-04-2024,Lower Bavaria,Rosenheim,Club-Mate,Retail,6390,1.3,8326.65,0.91,5829.69,2496.96
T02102,01-04-2024,Lower Bavaria,Rosenheim,Club-Mate,Supermarket,5565,1.24,6916.3,0.91,5050.56,1865.74
T02103,01-04-2024,Lower Bavaria,Rosenheim,Club-Mate,Club/Bar,2429,1.38,3348.43,0.81,1967.19,1381.24
